Package_Id,From_City,Destination,Destination_Type,Trip_Duration_Days,Activities_Count,Accommodation,Transport_Mode,Package_Type,Budget,Season
PKG-00306,bengaluru,kochi,Coastal,7,8,Hotel,Car,Premium,52920,Monsoon
PKG-00307,bengaluru,kochi,Coastal,3,3,Resort,Bus,Luxury,37200,Monsoon
PKG-00308,bengaluru,kochi,Coastal,8,8,Hotel,Train,Standard,43560,Monsoon
PKG-00309,bengaluru,kochi,Cultural,8,2,Hotel,Train,Luxury,55440,Winter
PKG-00310,bengaluru,kochi,Cultural,3,5,Hotel,Train,Luxury,51480,Winter
PKG-00311,bengaluru,kochi,Cultural,6,6,Hotel,Flight,Luxury,99840,Winter
PKG-00312,bengaluru,kochi,Cultural,7,2,Camping,Bus,Premium,17472,Winter
PKG-00313,bengaluru,kochi,Cultural,2,6,Resort,Train,Luxury,66000,Winter
PKG-00314,bengaluru,kochi,Cultural,5,7,Resort,Car,Luxury,79500,Winter
PKG-00315,bengaluru,kochi,Cultural,9,7,Hotel,Train,Luxury,85800,Winter
PKG-00316,bengaluru,kochi,Cultural,8,2,Hotel,Bus,Standard,20160,Winter
PKG-00317,bengaluru,kochi,Cultural,2,4,Hotel,Flight,Standard,30720,Winter
PKG-00318,bengaluru,kochi,Cultural,3,3,Hotel,Bus,Premium,20832,Winter
PKG-00319,bengaluru,kochi,Historical,9,4,Hotel,Flight,Luxury,101760,Winter
PKG-00320,bengaluru,kochi,Historical,4,5,Resort,Car,Premium,44100,Winter
PKG-00321,bengaluru,kochi,Historical,8,4,Resort,Car,Luxury,75000,Winter
PKG-00322,bengaluru,kochi,Historical,7,3,Hotel,Flight,Premium,57791,Winter
PKG-00323,bengaluru,kochi,Historical,5,8,Camping,Train,Standard,25080,Winter
PKG-00324,bengaluru,kochi,Historical,7,6,Resort,Train,Standard,45375,Winter
PKG-00325,bengaluru,kochi,Historical,8,4,Hotel,Bus,Standard,24000,Winter
PKG-00326,bengaluru,kochi,Historical,9,2,Resort,Bus,Luxury,54000,Winter
PKG-00327,bengaluru,kochi,Historical,2,2,Hotel,Train,Standard,15840,Winter
PKG-00328,bengaluru,kochi,Historical,4,8,Hotel,Bus,Standard,25920,Winter
PKG-00329,bengaluru,kochi,Backwater,10,3,Hotel,Bus,Standard,24960,Monsoon
PKG-00330,bengaluru,kochi,Backwater,7,8,Resort,Bus,Luxury,75600,Monsoon
PKG-00331,bengaluru,kochi,Backwater,2,4,Hotel,Bus,Standard,15360,Monsoon
PKG-00332,bengaluru,kochi,Backwater,10,4,Hotel,Bus,Standard,26880,Monsoon
PKG-00333,bengaluru,kochi,Backwater,2,3,Hotel,Car,Premium,23520,Monsoon
PKG-00334,bengaluru,kochi,Backwater,5,6,Hotel,Train,Standard,32340,Monsoon
PKG-00335,bengaluru,kochi,Backwater,4,4,Resort,Car,Standard,28500,Monsoon
PKG-00336,bengaluru,kochi,Backwater,8,6,Resort,Car,Luxury,87000,Monsoon
PKG-00337,bengaluru,kochi,Backwater,3,5,Hotel,Flight,Premium,52416,Monsoon
PKG-00338,bengaluru,kochi,Backwater,10,6,Hotel,Car,Premium,53760,Monsoon
PKG-00339,bengaluru,kochi,Island,10,3,Hotel,Car,Luxury,62400,Winter
PKG-00340,bengaluru,kochi,Island,10,4,Hotel,Flight,Luxury,107520,Winter
PKG-00341,bengaluru,kochi,Island,2,2,Hotel,Flight,Premium,32255,Winter
PKG-00342,bengaluru,kochi,Island,8,7,Hotel,Car,Premium,52080,Winter
PKG-00343,bengaluru,kochi,Island,9,2,Hotel,Car,Premium,37800,Winter
PKG-00344,bengaluru,kochi,Island,4,2,Resort,Bus,Premium,25200,Winter
PKG-00345,bengaluru,kochi,Island,10,7,Resort,Train,Premium,78540,Winter
PKG-00346,bengaluru,kochi,Island,8,2,Hotel,Car,Luxury,50400,Winter
PKG-00347,bengaluru,kochi,Island,10,7,Resort,Bus,Premium,57120,Winter
PKG-00348,bengaluru,kochi,City,9,3,Hotel,Flight,Premium,65856,Winter
PKG-00349,bengaluru,kochi,City,9,5,Resort,Flight,Luxury,136800,Winter
PKG-00350,bengaluru,kochi,City,3,4,Resort,Flight,Premium,58799,Winter
PKG-00351,bengaluru,kochi,City,6,4,Hotel,Bus,Luxury,42240,Winter
PKG-00352,bengaluru,kochi,City,9,2,Hotel,Car,Standard,27000,Winter
PKG-00353,bengaluru,kochi,City,3,5,Resort,Car,Luxury,58500,Winter
PKG-00354,bengaluru,kochi,City,7,8,Hotel,Bus,Luxury,60480,Winter
PKG-00355,bengaluru,kochi,City,2,6,Hotel,Train,Luxury,52800,Winter
PKG-00356,bengaluru,kochi,City,3,5,Camping,Train,Luxury,34320,Winter
PKG-00357,bengaluru,kochi,City,8,8,Hotel,Car,Premium,55440,Winter
PKG-00358,bengaluru,jaipur,Cultural,6,4,Hotel,Car,Luxury,52800,Winter
PKG-00359,bengaluru,jaipur,Cultural,10,3,Resort,Bus,Luxury,62400,Winter
PKG-00360,bengaluru,jaipur,Cultural,9,3,Hotel,Car,Premium,41160,Winter
PKG-00361,bengaluru,jaipur,Cultural,10,4,Hotel,Car,Premium,47040,Winter
PKG-00362,bengaluru,jaipur,Cultural,5,8,Camping,Flight,Luxury,72960,Winter
PKG-00363,bengaluru,jaipur,Cultural,10,2,Hotel,Train,Standard,31680,Winter
PKG-00364,bengaluru,jaipur,Cultural,4,4,Camping,Train,Premium,23408,Winter
PKG-00365,bengaluru,jaipur,Cultural,7,2,Camping,Bus,Standard,12480,Winter
PKG-00366,bengaluru,jaipur,Cultural,8,2,Hotel,Bus,Luxury,40320,Winter
PKG-00367,bengaluru,jaipur,Cultural,2,2,Hotel,Bus,Premium,16127,Winter
PKG-00368,bengaluru,jaipur,Historical,8,5,Hotel,Train,Standard,35640,Winter
PKG-00369,bengaluru,jaipur,Historical,7,4,Hotel,Train,Luxury,62040,Winter
PKG-00370,bengaluru,jaipur,Historical,3,2,Hotel,Bus,Standard,12960,Winter
PKG-00371,bengaluru,jaipur,Historical,2,7,Resort,Car,Premium,46200,Winter
PKG-00372,bengaluru,jaipur,Historical,9,7,Hotel,Flight,Premium,87360,Winter
PKG-00373,bengaluru,jaipur,Historical,9,5,Hotel,Train,Standard,37620,Winter
PKG-00374,bengaluru,jaipur,Historical,10,2,Resort,Train,Premium,55440,Winter
PKG-00375,bengaluru,jaipur,Historical,3,4,Hotel,Flight,Luxury,67200,Winter
PKG-00376,bengaluru,jaipur,Historical,6,2,Resort,Bus,Premium,30239,Winter
PKG-00377,bengaluru,jaipur,Historical,2,2,Hotel,Bus,Premium,16127,Winter
PKG-00378,bengaluru,jaipur,Desert,5,8,Hotel,Bus,Premium,38304,Summer
PKG-00379,bengaluru,jaipur,Desert,6,4,Resort,Car,Standard,33000,Summer
PKG-00380,bengaluru,jaipur,Desert,9,7,Resort,Flight,Standard,78000,Summer
PKG-00381,bengaluru,jaipur,Desert,4,5,Resort,Bus,Luxury,50400,Summer
PKG-00382,bengaluru,jaipur,Desert,10,8,Resort,Train,Standard,59400,Summer
PKG-00383,bengaluru,jaipur,Desert,8,8,Resort,Car,Premium,69300,Summer
PKG-00384,bengaluru,jaipur,Desert,2,5,Hotel,Car,Premium,30239,Summer
PKG-00385,bengaluru,jaipur,Desert,8,6,Hotel,Flight,Luxury,111360,Summer
PKG-00386,bengaluru,jaipur,Desert,8,4,Resort,Car,Premium,52500,Summer
PKG-00387,bengaluru,jaipur,Desert,2,4,Resort,Bus,Luxury,38400,Summer
PKG-00388,bengaluru,jaipur,City,9,8,Camping,Train,Standard,30360,Winter
PKG-00389,bengaluru,jaipur,City,8,8,Hotel,Car,Standard,39600,Winter
PKG-00390,bengaluru,jaipur,City,8,6,Hotel,Flight,Luxury,111360,Winter
PKG-00391,bengaluru,jaipur,City,3,5,Resort,Train,Luxury,64350,Winter
PKG-00392,bengaluru,jaipur,City,7,3,Hotel,Train,Standard,28380,Winter
PKG-00393,bengaluru,jaipur,City,3,6,Camping,Car,Luxury,34400,Winter
PKG-00394,bengaluru,jaipur,City,10,3,Resort,Train,Premium,60059,Winter
PKG-00395,bengaluru,jaipur,City,4,3,Hotel,Car,Standard,20400,Winter
PKG-00396,bengaluru,jaipur,City,6,3,Resort,Bus,Luxury,48000,Winter
PKG-00397,bengaluru,jaipur,City,4,8,Resort,Car,Standard,40500,Winter
PKG-00398,bengaluru,jaipur,Adventure,9,5,Hotel,Flight,Luxury,109440,Summer
PKG-00399,bengaluru,jaipur,Adventure,7,8,Camping,Train,Standard,27720,Summer
PKG-00400,bengaluru,jaipur,Adventure,9,2,Hotel,Flight,Premium,60479,Summer
PKG-00401,bengaluru,jaipur,Adventure,6,8,Resort,Train,Luxury,99000,Summer
PKG-00402,bengaluru,jaipur,Adventure,2,4,Hotel,Car,Premium,26880,Summer
PKG-00403,bengaluru,jaipur,Adventure,9,5,Resort,Car,Standard,42750,Summer
PKG-00404,bengaluru,jaipur,Adventure,7,8,Hotel,Train,Standard,41580,Summer
PKG-00405,bengaluru,jaipur,Adventure,3,6,Hotel,Flight,Premium,57791,Summer
PKG-00406,bengaluru,jaipur,Adventure,10,8,Camping,Car,Premium,40320,Summer
PKG-00407,bengaluru,jaipur,Adventure,5,4,Hotel,Flight,Luxury,78720,Summer
PKG-00408,bengaluru,jaipur,Mountain,4,2,Hotel,Flight,Standard,28800,Summer
PKG-00409,bengaluru,jaipur,Mountain,7,7,Camping,Car,Luxury,47200,Summer
PKG-00410,bengaluru,jaipur,Mountain,4,2,Camping,Bus,Luxury,19200,Summer
PKG-00411,bengaluru,jaipur,Mountain,9,5,Hotel,Bus,Premium,38304,Summer
PKG-00412,bengaluru,jaipur,Mountain,7,4,Resort,Flight,Premium,78960,Summer
PKG-00413,bengaluru,jaipur,Mountain,7,7,Hotel,Car,Luxury,70800,Summer
PKG-00414,bengaluru,jaipur,Mountain,7,2,Hotel,Train,Standard,25740,Summer
PKG-00415,bengaluru,jaipur,Mountain,10,7,Hotel,Flight,Premium,91392,Summer
PKG-00416,bengaluru,jaipur,Mountain,6,7,Resort,Bus,Premium,47040,Summer
PKG-00417,bengaluru,jaipur,Mountain,3,6,Resort,Bus,Premium,36120,Summer
PKG-00418,bengaluru,varanasi,Cultural,6,7,Resort,Flight,Standard,67200,Winter
PKG-00419,bengaluru,varanasi,Cultural,3,4,Resort,Flight,Luxury,84000,Winter
PKG-00420,bengaluru,varanasi,Cultural,7,8,Hotel,Bus,Luxury,60480,Winter
PKG-00421,bengaluru,varanasi,Cultural,10,2,Hotel,Flight,Luxury,92160,Winter
PKG-00422,bengaluru,varanasi,Cultural,7,2,Hotel,Train,Premium,36036,Winter
PKG-00423,bengaluru,varanasi,Cultural,4,3,Hotel,Train,Premium,31415,Winter
PKG-00424,bengaluru,varanasi,Cultural,5,3,Hotel,Bus,Standard,17760,Winter
PKG-00425,bengaluru,varanasi,Cultural,3,4,Resort,Car,Luxury,52500,Winter
PKG-00426,bengaluru,varanasi,Cultural,10,8,Hotel,Car,Luxury,86400,Winter
PKG-00427,bengaluru,varanasi,Historical,8,3,Hotel,Bus,Standard,22080,Winter
PKG-00428,bengaluru,varanasi,Historical,4,7,Resort,Flight,Standard,60000,Winter
PKG-00429,bengaluru,varanasi,Historical,8,4,Resort,Bus,Premium,42000,Winter
PKG-00430,bengaluru,varanasi,Historical,6,8,Hotel,Flight,Standard,57600,Winter
PKG-00431,bengaluru,varanasi,Historical,10,3,Hotel,Train,Premium,48048,Winter
PKG-00432,bengaluru,varanasi,Historical,5,4,Resort,Flight,Premium,68880,Winter
PKG-00433,bengaluru,varanasi,Historical,6,8,Hotel,Flight,Luxury,115200,Winter
PKG-00434,bengaluru,varanasi,Historical,10,5,Resort,Bus,Standard,36000,Winter
PKG-00435,bengaluru,varanasi,Historical,4,8,Resort,Train,Standard,44550,Winter
PKG-00436,bengaluru,varanasi,Historical,9,8,Hotel,Train,Luxury,91080,Winter
PKG-00437,bengaluru,varanasi,City,3,7,Hotel,Car,Premium,39480,Winter
PKG-00438,bengaluru,varanasi,City,3,8,Camping,Bus,Premium,22848,Winter
PKG-00439,bengaluru,varanasi,City,9,6,Hotel,Bus,Premium,40992,Winter
PKG-00440,bengaluru,varanasi,City,3,3,Hotel,Flight,Premium,41664,Winter
PKG-00441,bengaluru,varanasi,City,2,5,Resort,Car,Premium,37800,Winter
PKG-00442,bengaluru,varanasi,City,10,4,Camping,Bus,Premium,25088,Winter
PKG-00443,bengaluru,varanasi,City,3,4,Camping,Bus,Standard,11200,Winter
PKG-00444,bengaluru,varanasi,City,7,2,Resort,Train,Standard,32175,Winter
PKG-00445,bengaluru,varanasi,City,4,2,Hotel,Train,Premium,27720,Winter
PKG-00446,bengaluru,varanasi,City,4,8,Hotel,Flight,Premium,72576,Winter
PKG-00447,bengaluru,varanasi,Religious,2,2,Resort,Car,Premium,25200,Winter
PKG-00448,bengaluru,varanasi,Religious,5,8,Hotel,Bus,Luxury,54720,Winter
PKG-00449,bengaluru,varanasi,Religious,10,5,Hotel,Car,Premium,50400,Winter
PKG-00450,bengaluru,varanasi,Religious,5,4,Camping,Car,Standard,16400,Winter
PKG-00451,bengaluru,varanasi,Religious,5,5,Hotel,Flight,Standard,43200,Winter
PKG-00452,bengaluru,varanasi,Religious,3,8,Hotel,Flight,Luxury,97920,Winter
PKG-00453,bengaluru,varanasi,Religious,10,2,Hotel,Bus,Luxury,46080,Winter
PKG-00454,bengaluru,varanasi,Religious,4,4,Hotel,Flight,Standard,36480,Winter
PKG-00455,bengaluru,varanasi,Religious,7,3,Hotel,Flight,Standard,41280,Winter
PKG-00456,bengaluru,varanasi,Religious,3,6,Hotel,Train,Standard,28380,Winter
PKG-00457,bengaluru,varanasi,Adventure,10,6,Hotel,Car,Premium,53760,Summer
PKG-00458,bengaluru,varanasi,Adventure,9,2,Resort,Flight,Premium,75600,Summer
PKG-00459,bengaluru,varanasi,Adventure,6,7,Resort,Car,Premium,58799,Summer
PKG-00460,bengaluru,varanasi,Adventure,3,4,Hotel,Bus,Luxury,33600,Summer
PKG-00461,bengaluru,varanasi,Adventure,3,8,Camping,Train,Standard,22440,Summer
PKG-00462,bengaluru,varanasi,Adventure,2,4,Hotel,Train,Luxury,42240,Summer
PKG-00463,bengaluru,varanasi,Adventure,4,8,Hotel,Flight,Luxury,103680,Summer
PKG-00464,bengaluru,varanasi,Adventure,9,7,Resort,Bus,Standard,39000,Summer
PKG-00465,bengaluru,varanasi,Adventure,3,7,Hotel,Flight,Standard,45120,Summer
PKG-00466,bengaluru,varanasi,Adventure,6,3,Camping,Car,Standard,16000,Summer
PKG-00467,bengaluru,varanasi,Backwater,2,4,Hotel,Train,Luxury,42240,Monsoon
PKG-00468,bengaluru,varanasi,Backwater,8,8,Camping,Flight,Premium,59135,Monsoon
PKG-00469,bengaluru,varanasi,Backwater,2,8,Hotel,Bus,Premium,32255,Monsoon
PKG-00470,bengaluru,varanasi,Backwater,7,8,Resort,Car,Luxury,94500,Monsoon
PKG-00471,bengaluru,varanasi,Backwater,7,4,Hotel,Car,Premium,39480,Monsoon
PKG-00472,bengaluru,varanasi,Backwater,8,5,Camping,Flight,Premium,48384,Monsoon
PKG-00473,bengaluru,varanasi,Backwater,7,3,Hotel,Flight,Luxury,82560,Monsoon
PKG-00474,bengaluru,varanasi,Backwater,9,4,Hotel,Train,Standard,34980,Monsoon
PKG-00475,bengaluru,varanasi,Backwater,8,2,Camping,Flight,Luxury,53760,Monsoon
PKG-00476,bengaluru,varanasi,Backwater,4,6,Hotel,Train,Premium,42504,Monsoon
PKG-00477,bengaluru,leh-ladakh,Mountain,3,2,Resort,Train,Luxury,44550,Summer
PKG-00478,bengaluru,leh-ladakh,Mountain,6,4,Resort,Flight,Luxury,105600,Summer
PKG-00479,bengaluru,leh-ladakh,Mountain,8,3,Hotel,Flight,Premium,61823,Summer
PKG-00480,bengaluru,leh-ladakh,Mountain,9,2,Resort,Train,Luxury,74250,Summer
PKG-00481,bengaluru,leh-ladakh,Mountain,8,4,Hotel,Car,Standard,30000,Summer
PKG-00482,bengaluru,leh-ladakh,Mountain,8,4,Camping,Bus,Standard,16000,Summer
PKG-00483,bengaluru,leh-ladakh,Mountain,4,8,Hotel,Flight,Standard,51840,Summer
PKG-00484,bengaluru,leh-ladakh,Mountain,4,2,Hotel,Bus,Luxury,28800,Summer
PKG-00485,bengaluru,leh-ladakh,Mountain,7,4,Camping,Flight,Luxury,60160,Summer
PKG-00486,bengaluru,leh-ladakh,Mountain,2,6,Resort,Bus,Luxury,48000,Summer
PKG-00487,bengaluru,leh-ladakh,Adventure,9,4,Hotel,Train,Premium,48972,Summer
PKG-00488,bengaluru,leh-ladakh,Adventure,3,6,Resort,Bus,Luxury,51600,Summer
PKG-00489,bengaluru,leh-ladakh,Adventure,7,5,Hotel,Train,Luxury,67320,Summer
PKG-00490,bengaluru,leh-ladakh,Adventure,6,3,Hotel,Car,Standard,24000,Summer
PKG-00491,bengaluru,leh-ladakh,Adventure,4,5,Hotel,Flight,Luxury,80640,Summer
PKG-00492,bengaluru,leh-ladakh,Adventure,3,4,Hotel,Train,Luxury,46200,Summer
PKG-00493,bengaluru,leh-ladakh,Adventure,9,3,Hotel,Train,Luxury,64680,Summer
PKG-00494,bengaluru,leh-ladakh,Adventure,9,3,Hotel,Car,Standard,29400,Summer
PKG-00495,bengaluru,leh-ladakh,Adventure,3,5,Camping,Bus,Luxury,24960,Summer
PKG-00496,bengaluru,leh-ladakh,Adventure,9,2,Camping,Train,Luxury,39600,Summer
PKG-00497,bengaluru,leh-ladakh,Cultural,7,7,Resort,Car,Luxury,88500,Winter
PKG-00498,bengaluru,leh-ladakh,Cultural,10,4,Hotel,Train,Standard,36960,Winter
PKG-00499,bengaluru,leh-ladakh,Cultural,4,8,Hotel,Train,Luxury,71280,Winter
PKG-00500,bengaluru,leh-ladakh,Cultural,5,2,Resort,Bus,Standard,19800,Winter
PKG-00501,bengaluru,leh-ladakh,Cultural,5,8,Resort,Flight,Standard,68400,Winter
PKG-00502,bengaluru,leh-ladakh,Cultural,7,6,Hotel,Train,Premium,50820,Winter
PKG-00503,bengaluru,leh-ladakh,Cultural,10,3,Camping,Car,Standard,20800,Winter
PKG-00504,bengaluru,leh-ladakh,Cultural,6,5,Resort,Flight,Luxury,115200,Winter
PKG-00505,bengaluru,leh-ladakh,Cultural,8,8,Camping,Flight,Luxury,84480,Winter
PKG-00506,bengaluru,leh-ladakh,Cultural,3,3,Resort,Train,Luxury,51150,Winter
PKG-00507,bengaluru,leh-ladakh,Hill Station,3,5,Resort,Flight,Luxury,93600,Summer
PKG-00508,bengaluru,leh-ladakh,Hill Station,10,4,Hotel,Bus,Luxury,53760,Summer
PKG-00509,bengaluru,leh-ladakh,Hill Station,4,8,Camping,Bus,Premium,24192,Summer
PKG-00510,bengaluru,leh-ladakh,Hill Station,10,8,Resort,Car,Standard,54000,Summer
PKG-00511,bengaluru,leh-ladakh,Hill Station,10,3,Hotel,Train,Standard,34320,Summer
PKG-00512,bengaluru,leh-ladakh,Hill Station,4,4,Hotel,Bus,Premium,25536,Summer
PKG-00513,bengaluru,leh-ladakh,Hill Station,10,4,Hotel,Car,Premium,47040,Summer
PKG-00514,bengaluru,leh-ladakh,Hill Station,5,7,Resort,Train,Standard,43725,Summer
PKG-00515,bengaluru,leh-ladakh,Hill Station,6,6,Camping,Car,Luxury,41600,Summer
PKG-00516,bengaluru,leh-ladakh,Hill Station,4,6,Hotel,Bus,Standard,22080,Summer
PKG-00517,bengaluru,auli,Mountain,7,8,Hotel,Car,Standard,37800,Summer
PKG-00518,bengaluru,auli,Mountain,3,2,Hotel,Train,Luxury,35640,Summer
PKG-00519,bengaluru,auli,Mountain,5,8,Camping,Flight,Luxury,72960,Summer
PKG-00520,bengaluru,auli,Mountain,2,5,Resort,Train,Luxury,59400,Summer
PKG-00521,bengaluru,auli,Mountain,6,5,Resort,Bus,Luxury,57600,Summer
PKG-00522,bengaluru,auli,Mountain,8,4,Hotel,Flight,Standard,48000,Summer
PKG-00523,bengaluru,auli,Mountain,2,3,Hotel,Flight,Premium,37632,Summer
PKG-00524,bengaluru,auli,Mountain,9,5,Hotel,Bus,Premium,38304,Summer
PKG-00525,bengaluru,auli,Mountain,4,4,Hotel,Train,Luxury,50160,Summer
PKG-00526,bengaluru,auli,Mountain,7,5,Resort,Bus,Premium,42840,Summer
PKG-00527,bengaluru,auli,Hill Station,10,6,Resort,Car,Premium,67200,Summer
PKG-00528,bengaluru,auli,Hill Station,5,5,Camping,Car,Premium,25200,Summer
PKG-00529,bengaluru,auli,Hill Station,9,3,Camping,Bus,Standard,15680,Summer
PKG-00530,bengaluru,auli,Hill Station,2,4,Hotel,Flight,Luxury,61440,Summer
PKG-00531,bengaluru,auli,Hill Station,8,3,Resort,Bus,Premium,38640,Summer
PKG-00532,bengaluru,auli,Hill Station,7,3,Camping,Bus,Premium,19264,Summer
PKG-00533,bengaluru,auli,Hill Station,10,5,Resort,Flight,Premium,100800,Summer
PKG-00534,bengaluru,auli,Hill Station,9,2,Hotel,Car,Premium,37800,Summer
PKG-00535,bengaluru,auli,Hill Station,10,5,Hotel,Bus,Standard,28800,Summer
PKG-00536,bengaluru,auli,Hill Station,7,2,Hotel,Car,Premium,32759,Summer
PKG-00537,bengaluru,auli,Adventure,9,6,Camping,Flight,Premium,54656,Summer
PKG-00538,bengaluru,auli,Adventure,10,2,Resort,Car,Premium,50400,Summer
PKG-00539,bengaluru,auli,Adventure,4,4,Hotel,Train,Premium,35112,Summer
PKG-00540,bengaluru,auli,Adventure,7,2,Resort,Flight,Standard,46800,Summer
PKG-00541,bengaluru,auli,Adventure,10,3,Resort,Train,Luxury,85800,Summer
PKG-00542,bengaluru,auli,Adventure,6,2,Hotel,Flight,Luxury,69120,Summer
PKG-00543,bengaluru,auli,Adventure,9,8,Hotel,Train,Luxury,91080,Summer
PKG-00544,bengaluru,auli,Adventure,3,3,Resort,Car,Premium,32549,Summer
PKG-00545,bengaluru,auli,Adventure,7,8,Hotel,Train,Luxury,83160,Summer
PKG-00546,bengaluru,auli,Adventure,7,8,Resort,Bus,Standard,37800,Summer
PKG-00547,bengaluru,auli,Cultural,10,5,Hotel,Car,Standard,36000,Winter
PKG-00548,bengaluru,auli,Cultural,2,3,Resort,Train,Premium,32340,Winter
PKG-00549,bengaluru,auli,Cultural,10,5,Hotel,Bus,Luxury,57600,Winter
PKG-00550,bengaluru,auli,Cultural,10,3,Hotel,Train,Luxury,68640,Winter
PKG-00551,bengaluru,auli,Cultural,7,3,Resort,Flight,Luxury,103200,Winter
PKG-00552,bengaluru,auli,Cultural,6,6,Hotel,Train,Luxury,68640,Winter
PKG-00553,bengaluru,auli,Cultural,10,6,Hotel,Flight,Luxury,122880,Winter
PKG-00554,bengaluru,auli,Cultural,6,5,Hotel,Car,Premium,40320,Winter
PKG-00555,bengaluru,auli,Cultural,7,7,Resort,Car,Premium,61949,Winter
PKG-00556,bengaluru,auli,Cultural,6,8,Resort,Car,Luxury,90000,Winter
PKG-00557,bengaluru,rann of kutch,Desert,9,4,Resort,Bus,Luxury,63600,Summer
PKG-00558,bengaluru,rann of kutch,Desert,2,6,Hotel,Flight,Standard,38400,Summer
PKG-00559,bengaluru,rann of kutch,Desert,10,7,Hotel,Flight,Standard,65280,Summer
PKG-00560,bengaluru,rann of kutch,Desert,5,2,Hotel,Car,Standard,19800,Summer
PKG-00561,bengaluru,rann of kutch,Desert,2,5,Hotel,Train,Premium,33264,Summer
PKG-00562,bengaluru,rann of kutch,Desert,4,5,Hotel,Bus,Premium,28224,Summer
PKG-00563,bengaluru,rann of kutch,Desert,10,8,Hotel,Flight,Luxury,138240,Summer
PKG-00564,bengaluru,rann of kutch,Desert,2,7,Hotel,Bus,Luxury,42240,Summer
PKG-00565,bengaluru,rann of kutch,Desert,5,6,Camping,Train,Luxury,43120,Summer
PKG-00566,bengaluru,rann of kutch,Desert,9,6,Hotel,Flight,Premium,81984,Summer
PKG-00567,bengaluru,rann of kutch,Cultural,4,5,Hotel,Train,Luxury,55440,Winter
PKG-00568,bengaluru,rann of kutch,Cultural,7,7,Resort,Train,Luxury,97350,Winter
PKG-00569,bengaluru,rann of kutch,Cultural,9,3,Hotel,Bus,Premium,32928,Winter
PKG-00570,bengaluru,rann of kutch,Cultural,10,4,Resort,Bus,Premium,47040,Winter
PKG-00571,bengaluru,rann of kutch,Cultural,6,7,Resort,Bus,Luxury,67200,Winter
PKG-00572,bengaluru,rann of kutch,Cultural,9,4,Camping,Flight,Premium,47488,Winter
PKG-00573,bengaluru,rann of kutch,Cultural,10,8,Hotel,Train,Premium,66528,Winter
PKG-00574,bengaluru,rann of kutch,Cultural,3,6,Camping,Flight,Premium,38528,Winter
PKG-00575,bengaluru,rann of kutch,Cultural,7,8,Hotel,Bus,Premium,42336,Winter
PKG-00576,bengaluru,rann of kutch,Cultural,2,4,Hotel,Car,Premium,26880,Winter
PKG-00577,bengaluru,rann of kutch,Adventure,9,7,Hotel,Train,Luxury,85800,Summer
PKG-00578,bengaluru,rann of kutch,Adventure,9,3,Camping,Bus,Luxury,31360,Summer
PKG-00579,bengaluru,rann of kutch,Adventure,6,6,Hotel,Train,Standard,34320,Summer
PKG-00580,bengaluru,rann of kutch,Adventure,3,6,Hotel,Bus,Standard,20640,Summer
PKG-00581,bengaluru,rann of kutch,Adventure,2,7,Resort,Bus,Luxury,52800,Summer
PKG-00582,bengaluru,rann of kutch,Adventure,5,2,Hotel,Car,Premium,27720,Summer
PKG-00583,bengaluru,rann of kutch,Adventure,7,7,Hotel,Flight,Standard,56640,Summer
PKG-00584,bengaluru,rann of kutch,Adventure,4,2,Hotel,Bus,Premium,20160,Summer
PKG-00585,bengaluru,rann of kutch,Adventure,9,5,Hotel,Bus,Premium,38304,Summer
PKG-00586,bengaluru,rann of kutch,Adventure,7,4,Hotel,Car,Standard,28200,Summer
PKG-00587,bengaluru,rann of kutch,Historical,5,6,Hotel,Car,Standard,29400,Winter
PKG-00588,bengaluru,rann of kutch,Historical,8,8,Resort,Bus,Standard,39600,Winter
PKG-00589,bengaluru,rann of kutch,Historical,8,8,Hotel,Flight,Standard,63360,Winter
PKG-00590,bengaluru,rann of kutch,Historical,6,2,Hotel,Car,Premium,30239,Winter
PKG-00591,bengaluru,rann of kutch,Historical,3,4,Resort,Train,Premium,40425,Winter
PKG-00592,bengaluru,rann of kutch,Historical,10,6,Hotel,Flight,Standard,61440,Winter
PKG-00593,bengaluru,rann of kutch,Historical,10,5,Resort,Train,Standard,49500,Winter
PKG-00594,bengaluru,rann of kutch,Historical,3,4,Hotel,Bus,Luxury,33600,Winter
PKG-00595,bengaluru,rann of kutch,Historical,9,7,Hotel,Train,Luxury,85800,Winter
PKG-00596,bengaluru,rann of kutch,Historical,4,2,Hotel,Train,Premium,27720,Winter
PKG-00597,bengaluru,coorg,Hill Station,5,3,Hotel,Flight,Premium,49728,Summer
PKG-00598,bengaluru,coorg,Hill Station,10,4,Hotel,Car,Premium,47040,Summer
PKG-00599,bengaluru,coorg,Hill Station,3,3,Hotel,Bus,Premium,20832,Summer
PKG-00600,bengaluru,coorg,Hill Station,7,3,Hotel,Car,Premium,36120,Summer
PKG-00601,bengaluru,coorg,Hill Station,8,3,Hotel,Flight,Premium,61823,Summer
PKG-00602,bengaluru,coorg,Hill Station,7,4,Hotel,Car,Premium,39480,Summer
PKG-00603,bengaluru,coorg,Hill Station,7,7,Hotel,Bus,Standard,28320,Summer
PKG-00604,bengaluru,coorg,Hill Station,3,5,Hotel,Train,Standard,25740,Summer
PKG-00605,bengaluru,coorg,Hill Station,8,7,Hotel,Train,Luxury,81840,Summer
